"Day ","Items ","Note ","Amount "
"61","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"60","Sales E Commerce","Revenue - ECM SO ID: 9690","15063"
"60","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"60","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"60","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"60","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"60","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"60","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"60","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"60","Salary Expense","Cash Payment - Salary Expense","-19992"
"60","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"60","Retail","Revenue - Retail Sales New York - Sparkling Wine","22940"
"60","Retail","Revenue - Retail Sales New York - Red Wine","8176"
"60","Retail","Revenue - Retail Sales New York - White Wine","6240"
"60","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","8652"
"60","Retail","Revenue - Retail Sales Detroit - Red Wine","4154"
"60","Retail","Revenue - Retail Sales Detroit - White Wine","4560"
"60","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","5670"
"60","Retail","Revenue - Retail Sales Los Angeles - Red Wine","3150"
"60","Retail","Revenue - Retail Sales Los Angeles - White Wine","3904"
"60","Services","Revenue - Service Sales Order ID: 9322","47300"
"60","Rental Expense","Cash Payment - Rental - New York","-4020"
"60","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"60","Rental Expense","Cash Payment - Rental - Miami","-1800"
"60","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"59","Sales E Commerce","Revenue - ECM SO ID: 9502","15405"
"59","Sales E Commerce","Revenue - ECM SO ID: 9518","6360"
"59","Sales E Commerce","Revenue - ECM SO ID: 9528","14477"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 10086 ","-25500"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 10086 ","-17700"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 10086 ","-8740"
"59","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"59","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"59","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"59","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"59","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"59","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"59","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"59","Salary Expense","Cash Payment - Salary Expense","-20438"
"59","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9902","-23"
"59","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 10078","-127"
"59","Retail","Revenue - Retail Sales New York - Sparkling Wine","22041"
"59","Retail","Revenue - Retail Sales New York - Red Wine","7560"
"59","Retail","Revenue - Retail Sales New York - White Wine","7098"
"59","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10108"
"59","Retail","Revenue - Retail Sales Detroit - Red Wine","5363"
"59","Retail","Revenue - Retail Sales Detroit - White Wine","4920"
"59","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","5820"
"59","Retail","Revenue - Retail Sales Los Angeles - Red Wine","4140"
"59","Retail","Revenue - Retail Sales Los Angeles - White Wine","3744"
"59","Rental Expense","Cash Payment - Rental - New York","-4020"
"59","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"59","Rental Expense","Cash Payment - Rental - Miami","-1800"
"59","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"58","Sales E Commerce","Revenue - ECM SO ID: 9308","8873"
"58","Sales E Commerce","Revenue - ECM SO ID: 9334","7535"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9700 ","-10492"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9700 ","-9804"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9700 ","-89526"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9700 ","-85914"
"58","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9700 ","-95718"
"58","Wholesales (B2B)","Revenue - B2B SO ID: 9695","326740"
"58","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"58","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"58","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"58","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"58","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"58","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"58","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"58","Salary Expense","Cash Payment - Salary Expense","-20438"
"58","Retail","Revenue - Retail Sales New York - Sparkling Wine","43586"
"58","Retail","Revenue - Retail Sales New York - Red Wine","20468"
"58","Retail","Revenue - Retail Sales New York - White Wine","19682"
"58","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16912"
"58","Retail","Revenue - Retail Sales Detroit - Red Wine","9920"
"58","Retail","Revenue - Retail Sales Detroit - White Wine","10800"
"58","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","13710"
"58","Retail","Revenue - Retail Sales Los Angeles - Red Wine","9570"
"58","Retail","Revenue - Retail Sales Los Angeles - White Wine","10592"
"58","Rental Expense","Cash Payment - Rental - New York","-4020"
"58","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"58","Rental Expense","Cash Payment - Rental - Miami","-1800"
"58","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"57","Sales E Commerce","Revenue - ECM SO ID: 8964","4284"
"57","Sales E Commerce","Revenue - ECM SO ID: 9141","6432"
"57","Sales E Commerce","Revenue - ECM SO ID: 9148","7309"
"57","Sales E Commerce","Revenue - ECM SO ID: 9157","8122"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9870 ","-108225"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9870 ","-66300"
"57","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9870 ","-45600"
"57","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"57","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"57","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"57","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"57","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"57","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"57","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"57","Salary Expense","Cash Payment - Salary Expense","-20418"
"57","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9690","-131"
"57","Retail","Revenue - Retail Sales New York - Sparkling Wine","29202"
"57","Retail","Revenue - Retail Sales New York - Red Wine","17276"
"57","Retail","Revenue - Retail Sales New York - White Wine","13338"
"57","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13776"
"57","Retail","Revenue - Retail Sales Detroit - Red Wine","8649"
"57","Retail","Revenue - Retail Sales Detroit - White Wine","8310"
"57","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","14550"
"57","Retail","Revenue - Retail Sales Los Angeles - Red Wine","7560"
"57","Retail","Revenue - Retail Sales Los Angeles - White Wine","7104"
"57","Services","Revenue - Service Sales Order ID: 8409","52800"
"57","Rental Expense","Cash Payment - Rental - New York","-4020"
"57","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"57","Rental Expense","Cash Payment - Rental - Miami","-1800"
"57","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"56","Sales E Commerce","Revenue - ECM SO ID: 8947","604"
"56","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"56","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"56","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"56","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"56","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"56","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"56","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"56","Salary Expense","Cash Payment - Salary Expense","-20418"
"56","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9502","-103"
"56","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9518","-50"
"56","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9528","-117"
"56","Retail","Revenue - Retail Sales New York - Sparkling Wine","34379"
"56","Retail","Revenue - Retail Sales New York - Red Wine","17864"
"56","Retail","Revenue - Retail Sales New York - White Wine","20332"
"56","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15736"
"56","Retail","Revenue - Retail Sales Detroit - Red Wine","10726"
"56","Retail","Revenue - Retail Sales Detroit - White Wine","10860"
"56","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","16950"
"56","Retail","Revenue - Retail Sales Los Angeles - Red Wine","8280"
"56","Retail","Revenue - Retail Sales Los Angeles - White Wine","9088"
"56","Rental Expense","Cash Payment - Rental - New York","-4020"
"56","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"56","Rental Expense","Cash Payment - Rental - Miami","-1800"
"56","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"55","Sales E Commerce","Revenue - ECM SO ID: 8758","2326"
"55","Sales E Commerce","Revenue - ECM SO ID: 8785","1775"
"55","Wholesales (B2B)","Revenue - B2B SO ID: 6766","491250"
"55","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 6766","-56000"
"55","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"55","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"55","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"55","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"55","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"55","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"55","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"55","Salary Expense","Cash Payment - Salary Expense","-20418"
"55","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9308","-61"
"55","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9334","-68"
"55","Retail","Revenue - Retail Sales New York - Sparkling Wine","34348"
"55","Retail","Revenue - Retail Sales New York - Red Wine","14700"
"55","Retail","Revenue - Retail Sales New York - White Wine","12714"
"55","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12936"
"55","Retail","Revenue - Retail Sales Detroit - Red Wine","7006"
"55","Retail","Revenue - Retail Sales Detroit - White Wine","8130"
"55","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","12750"
"55","Retail","Revenue - Retail Sales Los Angeles - Red Wine","7320"
"55","Retail","Revenue - Retail Sales Los Angeles - White Wine","9536"
"55","Rental Expense","Cash Payment - Rental - New York","-4020"
"55","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"55","Rental Expense","Cash Payment - Rental - Miami","-1800"
"55","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8968 ","-29792"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8968 ","-51680"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8968 ","-35811"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9299 ","-59514"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9299 ","-43150"
"54","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9299 ","-36036"
"54","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"54","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"54","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"54","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"54","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"54","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"54","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"54","Salary Expense","Cash Payment - Salary Expense","-20400"
"54","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 8964","-36"
"54","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9141","-45"
"54","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9148","-73"
"54","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9157","-79"
"54","Retail","Revenue - Retail Sales New York - Sparkling Wine","20086"
"54","Retail","Revenue - Retail Sales New York - Red Wine","7200"
"54","Retail","Revenue - Retail Sales New York - White Wine","7567"
"54","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","5698"
"54","Retail","Revenue - Retail Sales Detroit - Red Wine","3675"
"54","Retail","Revenue - Retail Sales Detroit - White Wine","3768"
"54","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","7046"
"54","Retail","Revenue - Retail Sales Los Angeles - Red Wine","4031"
"54","Retail","Revenue - Retail Sales Los Angeles - White Wine","3658"
"54","Rental Expense","Cash Payment - Rental - New York","-4020"
"54","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"54","Rental Expense","Cash Payment - Rental - Miami","-1800"
"54","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"53","Sales E Commerce","Revenue - ECM SO ID: 8331","18883"
"53","Sales E Commerce","Revenue - ECM SO ID: 8382","6486"
"53","Sales E Commerce","Revenue - ECM SO ID: 8393","7349"
"53","Sales E Commerce","Revenue - ECM SO ID: 8411","10554"
"53","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8967 ","-34413"
"53","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8978 ","-37210"
"53","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9144 ","-163020"
"53","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"53","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9154 ","-8692"
"53","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"53","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"53","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"53","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"53","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
